Wall time,Step,Value
1733955691.6796246,708,0.11245794594287872
1733955693.2930584,709,0.0033776583150029182
1733955694.903092,710,0.028789320960640907
1733955696.5153449,711,0.16377443075180054
1733955698.1184874,712,0.027619536966085434
1733955699.724266,713,0.06190423667430878
1733955701.3329654,714,0.032417453825473785
1733955702.9461071,715,0.028606239706277847
1733955704.5555713,716,0.5724437832832336
1733955706.171711,717,0.12413827329874039
1733955707.7748458,718,0.008230011910200119
1733955709.3856797,719,0.010677003301680088
1733955710.9962173,720,0.34317636489868164
1733955712.6049342,721,0.11329039931297302
1733955714.2128465,722,0.014156024903059006
1733955715.8106215,723,0.0064585283398628235
1733955717.423229,724,0.30141764879226685
1733955719.0352683,725,0.2505120635032654
1733955720.6471696,726,0.10836197435855865
1733955722.2633557,727,0.5654751658439636
1733955723.8671427,728,0.24955904483795166
1733955725.470819,729,0.10980166494846344
1733955727.0813332,730,0.0111217200756073
1733955728.685367,731,0.020190928131341934
1733955730.2959163,732,0.0920775979757309
1733955731.9035604,733,0.0033470983617007732
1733955733.5069168,734,0.33461564779281616
1733955735.1242175,735,0.662919282913208
1733955736.726801,736,0.14979411661624908
1733955738.3237958,737,0.08855874836444855
1733955739.925976,738,0.3168022632598877
1733955741.5374951,739,0.0843130573630333
1733955743.1435568,740,0.1762825846672058
1733955744.7555673,741,0.010495840571820736
1733955746.3684368,742,0.0024308981373906136
1733955747.9769225,743,0.05956736207008362
1733955749.5875125,744,0.17154723405838013
1733955751.1979551,745,0.11296111345291138
1733955752.8128195,746,0.02798701450228691
1733955754.4174352,747,0.3551320731639862
1733955756.0328653,748,0.31208932399749756
1733955757.6466193,749,0.5041447877883911
1733955759.2561202,750,0.08188684284687042
1733955760.8605475,751,0.002151311142370105
1733955762.4678402,752,0.12027833610773087
1733955764.0742939,753,0.3024192452430725
1733955765.679084,754,0.5340135097503662
1733955767.2876267,755,0.0691760927438736
1733955768.8950682,756,0.0030734180472791195
1733955770.4948425,757,0.0039048981852829456
1733955772.1101897,758,0.5021845102310181
1733955773.713296,759,0.010407828725874424
1733955775.3258467,760,0.4276527762413025
1733955776.9296472,761,0.018703747540712357
1733955778.5377192,762,0.0024966136552393436
1733955780.1448295,763,0.01578034833073616
1733955781.7514114,764,0.03401730954647064
1733955783.3645957,765,0.3801575303077698
1733955784.9756684,766,0.007169589400291443
1733955786.5839264,767,0.010928131639957428
1733955788.1894925,768,0.3726833462715149
1733955789.798986,769,0.41534045338630676
1733955791.4038308,770,0.08364516496658325
1733955793.0213156,771,0.06438595801591873
1733955794.6304948,772,0.4098953306674957
1733955796.236761,773,0.49157917499542236
1733955797.8426106,774,0.09268324077129364
1733955799.446083,775,0.128557950258255
1733955801.0586994,776,0.2641483545303345
1733955802.6607478,777,0.02336881496012211
1733955804.271059,778,0.6154677271842957
1733955805.876682,779,0.044439513236284256
1733955807.4822333,780,0.025253556668758392
1733955809.096311,781,0.031843401491642
1733955810.7023857,782,0.09777796268463135
1733955812.3148353,783,0.18851590156555176
1733955813.9148211,784,0.15123145282268524
1733955815.560618,785,0.35567277669906616
1733955817.170598,786,0.002515769097954035
1733955818.776382,787,0.002300259191542864
1733955820.385218,788,0.16082502901554108
1733955821.993296,789,0.1752977967262268
1733955823.6013513,790,0.035262174904346466
1733955825.2110431,791,0.4753897786140442
1733955826.8167417,792,0.004860792309045792
1733955828.4268804,793,0.009405992925167084
1733955830.0355675,794,0.35323256254196167
1733955831.6494164,795,0.016183804720640182
1733955833.255248,796,0.0066964454017579556
1733955834.864761,797,0.3936246633529663
1733955836.4728281,798,0.1777382791042328
1733955838.086597,799,0.27464908361434937
1733955850.6458054,800,0.23491084575653076
1733955852.2517354,801,0.6938207149505615
1733955853.8623166,802,0.4682612121105194
1733955855.4683833,803,0.07053796201944351
1733955857.0814137,804,0.015601417049765587
1733955858.687898,805,0.08787274360656738
1733955860.3024087,806,0.1716427206993103
1733955861.9128902,807,0.3440161347389221
1733955863.5186086,808,0.13430672883987427
1733955865.1260982,809,0.017975762486457825
1733955866.7390192,810,0.6088679432868958
1733955868.356923,811,0.3139999806880951
1733955869.968513,812,0.45856809616088867
1733955871.5793345,813,0.443983256816864
1733955873.1971219,814,0.03238341957330704
1733955874.8146985,815,0.19566470384597778
1733955876.4235892,816,0.16654524207115173
1733955878.0373614,817,0.036699701100587845
1733955879.6531587,818,0.07790449261665344
1733955881.2754765,819,0.06798409670591354
1733955882.895852,820,0.036759547889232635
1733955884.5107405,821,0.2426806390285492
1733955886.1169322,822,0.11453064531087875
1733955887.719039,823,0.014938637614250183
1733955889.3312378,824,0.2146623581647873
1733955890.9392574,825,0.5991784334182739
1733955892.5494983,826,0.11025986075401306
1733955894.1678953,827,0.005448860116302967
1733955895.7799037,828,0.005137091502547264
1733955897.3872464,829,0.015358660370111465
1733955898.9992704,830,0.007787519600242376
1733955900.6047993,831,0.2387886792421341
1733955902.215226,832,0.05757520720362663
1733955903.8238828,833,0.011281944811344147
1733955905.428612,834,0.003850538982078433
1733955907.0459673,835,0.04967762529850006
1733955908.6530635,836,0.031107313930988312
1733955910.263334,837,0.24114146828651428
1733955911.870184,838,0.1969957947731018
1733955913.4717407,839,0.4214707314968109
1733955915.0827715,840,0.029594432562589645
1733955916.6887147,841,0.42503347992897034
1733955918.2990615,842,0.17104962468147278
1733955919.9032967,843,0.011767880991101265
1733955921.5075366,844,0.03605751693248749
1733955923.1087203,845,0.015354679897427559
1733955924.718738,846,0.3464776873588562
1733955926.3213952,847,0.011533907614648342
1733955927.9353287,848,0.07779322564601898
1733955929.541634,849,0.45415198802948
1733955931.1480253,850,0.12274590134620667
1733955932.755439,851,0.004367629997432232
1733955934.3558352,852,0.05660676211118698
1733955935.9579864,853,0.019953038543462753
1733955937.5733585,854,0.4018009901046753
1733955939.1812613,855,0.9186019897460938
1733955940.7916152,856,0.12534882128238678
1733955942.401106,857,0.4258599877357483
1733955944.0133274,858,0.012715969234704971
1733955945.6194859,859,0.03034587763249874
1733955947.232463,860,0.004874153062701225
1733955948.837669,861,0.07408600300550461
1733955950.45007,862,0.0033895173110067844
1733955952.0577087,863,0.0031866629142314196
1733955953.6683948,864,0.003530030371621251
1733955955.2794902,865,0.00823991745710373
1733955956.888804,866,0.04644524306058884
1733955958.4990692,867,0.3280620872974396
1733955960.1060827,868,0.00994787272065878
1733955961.7119808,869,0.028631767258048058
1733955963.3239317,870,0.08390063792467117
1733955964.9311159,871,0.0682590901851654
1733955966.5463767,872,0.2080589234828949
1733955968.1522343,873,0.006101290695369244
1733955969.7592156,874,0.06253509968519211
1733955971.3694966,875,0.005613582208752632
1733955972.9839969,876,0.2858304977416992
1733955974.58881,877,0.30278652906417847
1733955976.1949456,878,0.0033788231667131186
1733955977.8037186,879,0.6468159556388855
1733955979.4052322,880,0.09002210199832916
1733955981.0093648,881,0.014788374304771423
1733955982.6215837,882,0.011279509402811527
1733955984.2290096,883,0.05467523634433746
1733955985.828702,884,0.12302768230438232
1733955987.4366896,885,0.29250743985176086
1733955989.0450926,886,0.1731034219264984
1733955990.6520405,887,0.02701767347753048
1733955992.2614112,888,0.019318293780088425
1733955993.8737009,889,0.002614569151774049
1733955995.4851418,890,0.2757660746574402
1733955997.0947833,891,0.5670719146728516
1733955998.7046967,892,0.00360261183232069
1733956000.3152764,893,0.38823336362838745
1733956001.9255285,894,0.7395176887512207
1733956003.5343943,895,0.07193981111049652
1733956005.1385055,896,0.2237319052219391
1733956006.7375784,897,0.5000397562980652
1733956008.3501346,898,0.2735625207424164
1733956009.9584503,899,0.02153964340686798
1733956022.67915,900,0.2818692624568939
1733956024.2907617,901,0.0049903504550457
1733956025.8915257,902,0.29940271377563477
1733956027.5042894,903,0.004074616823345423
1733956029.1078684,904,0.25737178325653076
1733956030.7252386,905,0.009865956380963326
1733956032.3464708,906,0.5906400084495544
1733956033.9633195,907,0.2419622540473938
1733956035.5714934,908,0.2869841456413269
1733956037.185537,909,0.12002979218959808
1733956038.7906125,910,0.4295116066932678
1733956040.4059224,911,0.008719019591808319
1733956042.0191805,912,0.0035045496188104153
1733956043.6288378,913,0.13491573929786682
1733956045.2413383,914,0.01910766400396824
1733956046.850276,915,0.04619533568620682
1733956048.4615896,916,0.1549587994813919
1733956050.067754,917,0.00721370056271553
1733956051.6810253,918,0.18230289220809937
1733956053.2928371,919,0.010084759443998337
1733956054.9024045,920,0.3648309111595154
1733956056.5210795,921,0.33249545097351074
1733956058.1297648,922,0.11182521283626556
1733956059.741578,923,0.15378805994987488
1733956061.3555074,924,0.1147131472826004
1733956062.9618034,925,0.07740925997495651
1733956064.5744686,926,0.24266734719276428
1733956066.1836557,927,0.3338949680328369
1733956067.792139,928,0.22560910880565643
1733956069.4002216,929,0.027144301682710648
1733956071.0088801,930,0.027291759848594666
1733956072.617667,931,0.007559554651379585
1733956074.2197154,932,0.28642553091049194
1733956075.8297384,933,0.009093759581446648
1733956077.438161,934,0.11403118818998337
1733956079.041071,935,0.24971821904182434
1733956080.6487756,936,0.28845810890197754
1733956082.2529528,937,0.06906811892986298
1733956083.856732,938,0.060228753834962845
1733956085.457265,939,0.005994818173348904
1733956087.0660677,940,0.2268909513950348
1733956088.6733646,941,0.14049020409584045
1733956090.2767134,942,0.1548776477575302
1733956091.8862474,943,0.5539476871490479
1733956093.4920673,944,0.3268350064754486
1733956095.0965016,945,0.6037248373031616
1733956096.702549,946,0.15519686043262482
1733956098.306573,947,0.12366031110286713
1733956099.9220247,948,0.2685561776161194
1733956101.5303078,949,0.026813793927431107
1733956103.1331968,950,0.10445154458284378
1733956104.7406049,951,0.4473457932472229
1733956106.3491015,952,0.07288918644189835
1733956107.9555922,953,0.31482458114624023
1733956109.5639617,954,0.3332904279232025
1733956111.1781738,955,0.18351054191589355
1733956112.788766,956,0.005915038287639618
1733956114.3981128,957,0.027672316879034042
1733956116.0016797,958,0.030857961624860764
1733956117.6072483,959,0.49368035793304443
1733956119.2165015,960,0.0022268551401793957
1733956120.8213956,961,0.008784353733062744
1733956122.4379423,962,0.44825100898742676
1733956124.0438151,963,0.09192432463169098
1733956125.6559386,964,0.10631285607814789
1733956127.2628767,965,0.0031374837271869183
1733956128.864758,966,0.11516052484512329
1733956130.4740853,967,0.01022752933204174
1733956132.0806322,968,0.09920027107000351
1733956133.6824481,969,0.04160919040441513
1733956135.2927873,970,0.6384928226470947
1733956136.910943,971,0.3601074814796448
1733956138.5162406,972,0.22590726613998413
1733956140.1156309,973,0.3486466109752655
1733956141.7338064,974,0.14165045320987701
1733956143.3378997,975,0.7848020792007446
1733956144.9468653,976,0.09311891347169876
1733956146.5522797,977,0.2529907822608948
1733956148.1713712,978,0.26447784900665283
1733956149.7731166,979,0.0030635735020041466
1733956151.386567,980,0.037348389625549316
1733956152.999359,981,0.08700184524059296
1733956156.217819,983,0.5298398733139038
1733956157.8278182,984,0.8571439981460571
1733956159.4448886,985,0.12906920909881592
1733956161.051053,986,0.3074980676174164
1733956162.6668508,987,0.006009443197399378
1733956164.2823792,988,0.1149534285068512
1733956165.8919554,989,0.010592330247163773
1733956167.505937,990,0.011949989013373852
1733956169.1108043,991,0.011521248146891594
1733956170.7211971,992,0.04717487841844559
1733956172.3286104,993,0.01848059520125389
1733956173.944862,994,0.5250563621520996
1733956175.5493658,995,0.08042334020137787
1733956177.1603687,996,0.004962422885000706
1733956178.7688744,997,0.250590443611145
1733956180.3782592,998,0.03470668941736221
1733956181.9842784,999,0.12528257071971893
1733956194.7371352,1000,0.1752915382385254
